winner_id,tourney_id,match_won
219875,2019-W-ITF-BRA-02A-2019,4
214388,2019-W-ITF-BRA-02A-2019,4
211635,2019-W-ITF-BRA-02A-2019,3
206037,2019-W-ITF-BRA-02A-2019,3
202493,2019-W-ITF-BRA-02A-2019,2
211814,2019-W-ITF-BRA-02A-2019,2
205591,2019-W-ITF-BRA-02A-2019,2
211820,2019-W-ITF-BRA-02A-2019,2
203564,2019-W-ITF-BRA-02A-2019,2
206390,2019-W-ITF-BRA-02A-2019,2
211901,2019-W-ITF-BRA-02A-2019,1
213779,2019-W-ITF-BRA-02A-2019,1
211864,2019-W-ITF-BRA-02A-2019,1
215306,2019-W-ITF-BRA-02A-2019,1
202705,2019-W-ITF-BRA-02A-2019,1
206194,2019-W-ITF-BRA-02A-2019,1
211342,2019-W-ITF-BRA-02A-2019,1
202659,2019-W-ITF-BRA-02A-2019,1
213604,2019-W-ITF-BRA-02A-2019,1
213673,2019-W-ITF-BRA-02A-2019,1
202580,2019-W-ITF-BRA-02A-2019,1
245141,2019-W-ITF-BRA-02A-2019,1
202467,2019-W-ITF-BRA-02A-2019,1
203575,2019-W-ITF-BRA-03A-2019,5
211814,2019-W-ITF-BRA-03A-2019,4
219875,2019-W-ITF-BRA-03A-2019,3
202604,2019-W-ITF-BRA-03A-2019,3
213620,2019-W-ITF-BRA-03A-2019,3
203325,2019-W-ITF-BRA-03A-2019,3
211148,2019-W-ITF-BRA-03A-2019,2
211864,2019-W-ITF-BRA-03A-2019,2
213779,2019-W-ITF-BRA-03A-2019,2
202493,2019-W-ITF-BRA-03A-2019,2
202467,2019-W-ITF-BRA-03A-2019,2
211903,2019-W-ITF-BRA-03A-2019,2
213737,2019-W-ITF-BRA-03A-2019,2
202659,2019-W-ITF-BRA-03A-2019,1
205848,2019-W-ITF-BRA-03A-2019,1
213706,2019-W-ITF-BRA-03A-2019,1
213753,2019-W-ITF-BRA-03A-2019,1
202694,2019-W-ITF-BRA-03A-2019,1
214521,2019-W-ITF-BRA-03A-2019,1
211820,2019-W-ITF-BRA-03A-2019,1
213604,2019-W-ITF-BRA-03A-2019,1
202482,2019-W-ITF-BRA-03A-2019,1
245116,2019-W-ITF-BRA-03A-2019,1
211635,2019-W-ITF-BRA-03A-2019,1
245141,2019-W-ITF-BRA-04A-2019,5
213753,2019-W-ITF-BRA-04A-2019,4
211903,2019-W-ITF-BRA-04A-2019,3
205848,2019-W-ITF-BRA-04A-2019,3
211947,2019-W-ITF-BRA-04A-2019,2
221501,2019-W-ITF-BRA-04A-2019,2
215140,2019-W-ITF-BRA-04A-2019,2
222305,2019-W-ITF-BRA-04A-2019,2
221242,2019-W-ITF-BRA-04A-2019,2
220845,2019-W-ITF-BRA-04A-2019,1
216350,2019-W-ITF-BRA-04A-2019,1
211043,2019-W-ITF-BRA-04A-2019,1
205933,2019-W-ITF-BRA-04A-2019,1
222264,2019-W-ITF-BRA-04A-2019,1
222718,2019-W-ITF-BRA-04A-2019,1
220578,2019-W-ITF-BRA-04A-2019,1
221240,2019-W-ITF-BRA-04A-2019,1
215721,2019-W-ITF-BRA-04A-2019,1
222260,2019-W-ITF-BRA-04A-2019,1
220844,2019-W-ITF-BRA-04A-2019,1
222494,2019-W-ITF-BRA-04A-2019,1
210993,2019-W-ITF-BRA-04A-2019,1
222719,2019-W-ITF-BRA-04A-2019,1
214006,2019-W-ITF-BUL-01A-2019,5
215395,2019-W-ITF-BUL-01A-2019,4
222705,2019-W-ITF-BUL-01A-2019,3
221395,2019-W-ITF-BUL-01A-2019,3
221366,2019-W-ITF-BUL-01A-2019,2
215442,2019-W-ITF-BUL-01A-2019,2
220365,2019-W-ITF-BUL-01A-2019,2
211931,2019-W-ITF-BUL-01A-2019,2
221714,2019-W-ITF-BUL-01A-2019,2
220758,2019-W-ITF-BUL-01A-2019,1
216181,2019-W-ITF-BUL-01A-2019,1
222703,2019-W-ITF-BUL-01A-2019,1
221364,2019-W-ITF-BUL-01A-2019,1
222704,2019-W-ITF-BUL-01A-2019,1
202691,2019-W-ITF-BUL-01A-2019,1
215971,2019-W-ITF-BUL-01A-2019,1
222707,2019-W-ITF-BUL-01A-2019,1
214599,2019-W-ITF-BUL-01A-2019,1
216195,2019-W-ITF-BUL-01A-2019,1
220304,2019-W-ITF-BUL-01A-2019,1
220757,2019-W-ITF-BUL-01A-2019,1
221315,2019-W-ITF-BUL-01A-2019,1
205138,2019-W-ITF-BUL-01A-2019,1
213666,2019-W-ITF-CAN-01A-2019,5
214684,2019-W-ITF-CAN-01A-2019,4
204420,2019-W-ITF-CAN-01A-2019,3
211844,2019-W-ITF-CAN-01A-2019,3
222289,2019-W-ITF-CAN-01A-2019,2
213949,2019-W-ITF-CAN-01A-2019,2
203475,2019-W-ITF-CAN-01A-2019,2
211881,2019-W-ITF-CAN-01A-2019,2
220502,2019-W-ITF-CAN-01A-2019,2
214265,2019-W-ITF-CAN-01A-2019,2
220723,2019-W-ITF-CAN-01A-2019,2
213772,2019-W-ITF-CAN-01A-2019,1
214562,2019-W-ITF-CAN-01A-2019,1
206077,2019-W-ITF-CAN-01A-2019,1
205499,2019-W-ITF-CAN-01A-2019,1
205873,2019-W-ITF-CAN-01A-2019,1
215840,2019-W-ITF-CAN-01A-2019,1
220737,2019-W-ITF-CAN-01A-2019,1
204415,2019-W-ITF-CAN-01A-2019,1
214728,2019-W-ITF-CAN-01A-2019,1
203474,2019-W-ITF-CAN-01A-2019,1
201542,2019-W-ITF-CAN-01A-2019,1
215468,2019-W-ITF-CAN-01A-2019,1
214007,2019-W-ITF-CAN-01A-2019,1
201586,2019-W-ITF-CAN-02A-2019,5
204427,2019-W-ITF-CAN-02A-2019,4
214262,2019-W-ITF-CAN-02A-2019,4
214728,2019-W-ITF-CAN-02A-2019,3
220367,2019-W-ITF-CAN-02A-2019,3
201693,2019-W-ITF-CAN-02A-2019,3
201534,2019-W-ITF-CAN-02A-2019,3
213949,2019-W-ITF-CAN-02A-2019,3
213666,2019-W-ITF-CAN-02A-2019,2
211878,2019-W-ITF-CAN-02A-2019,2
211702,2019-W-ITF-CAN-02A-2019,2
211880,2019-W-ITF-CAN-02A-2019,2
205892,2019-W-ITF-CAN-02A-2019,2
215550,2019-W-ITF-CAN-02A-2019,1
205499,2019-W-ITF-CAN-02A-2019,1
206075,2019-W-ITF-CAN-02A-2019,1
202500,2019-W-ITF-CAN-02A-2019,1
245105,2019-W-ITF-CAN-02A-2019,1
211279,2019-W-ITF-CAN-02A-2019,1
201597,2019-W-ITF-CAN-02A-2019,1
201613,2019-W-ITF-CAN-02A-2019,1
216016,2019-W-ITF-CAN-02A-2019,1
205815,2019-W-ITF-CAN-02A-2019,1
202705,2019-W-ITF-CAN-02A-2019,1
215371,2019-W-ITF-CAN-03A-2019,5
201465,2019-W-ITF-CAN-03A-2019,4
202457,2019-W-ITF-CAN-03A-2019,3
202425,2019-W-ITF-CAN-03A-2019,3
204424,2019-W-ITF-CAN-03A-2019,3
201648,2019-W-ITF-CAN-03A-2019,3
215996,2019-W-ITF-CAN-03A-2019,3
220550,2019-W-ITF-CAN-03A-2019,2
211316,2019-W-ITF-CAN-03A-2019,2
215693,2019-W-ITF-CAN-03A-2019,2
204377,2019-W-ITF-CAN-03A-2019,2
214875,2019-W-ITF-CAN-03A-2019,2
205873,2019-W-ITF-CAN-03A-2019,2
221165,2019-W-ITF-CAN-03A-2019,2
245105,2019-W-ITF-CAN-03A-2019,2
206175,2019-W-ITF-CAN-03A-2019,1
202467,2019-W-ITF-CAN-03A-2019,1
205918,2019-W-ITF-CAN-03A-2019,1
210293,2019-W-ITF-CAN-03A-2019,1
215077,2019-W-ITF-CAN-03A-2019,1
202478,2019-W-ITF-CAN-03A-2019,1
211796,2019-W-ITF-CAN-03A-2019,1
214541,2019-W-ITF-CAN-03A-2019,1
211881,2019-W-ITF-CAN-03A-2019,1
213771,2019-W-ITF-CAN-03A-2019,1
215769,2019-W-ITF-CAN-03A-2019,1
201618,2019-W-ITF-CAN-03A-2019,1
221185,2019-W-ITF-CAN-03A-2019,1
214405,2019-W-ITF-CAN-03A-2019,1
215062,2019-W-ITF-CAN-04A-2019,6
220367,2019-W-ITF-CAN-04A-2019,5
215352,2019-W-ITF-CAN-04A-2019,4
211796,2019-W-ITF-CAN-04A-2019,3
214826,2019-W-ITF-CAN-04A-2019,3
215840,2019-W-ITF-CAN-04A-2019,3
211225,2019-W-ITF-CAN-04A-2019,2
214453,2019-W-ITF-CAN-04A-2019,2
210958,2019-W-ITF-CAN-04A-2019,2
213541,2019-W-ITF-CAN-04A-2019,2
221185,2019-W-ITF-CAN-04A-2019,2
221291,2019-W-ITF-CAN-04A-2019,2
204420,2019-W-ITF-CAN-04A-2019,2
220502,2019-W-ITF-CAN-04A-2019,1
205873,2019-W-ITF-CAN-04A-2019,1
202379,2019-W-ITF-CAN-04A-2019,1
216164,2019-W-ITF-CAN-04A-2019,1
203475,2019-W-ITF-CAN-04A-2019,1
211855,2019-W-ITF-CAN-04A-2019,1
216357,2019-W-ITF-CAN-04A-2019,1
222096,2019-W-ITF-CAN-04A-2019,1
211242,2019-W-ITF-CAN-04A-2019,1
216065,2019-W-ITF-CAN-04A-2019,1
203556,2019-W-ITF-CAN-04A-2019,1
204377,2019-W-ITF-CAN-06A-2019,5
203513,2019-W-ITF-CAN-06A-2019,4
202425,2019-W-ITF-CAN-06A-2019,3
220723,2019-W-ITF-CAN-06A-2019,3
211796,2019-W-ITF-CAN-06A-2019,3
214875,2019-W-ITF-CAN-06A-2019,2
222233,2019-W-ITF-CAN-06A-2019,2
214582,2019-W-ITF-CAN-06A-2019,2
206251,2019-W-ITF-CAN-06A-2019,2
202457,2019-W-ITF-CAN-06A-2019,2
222289,2019-W-ITF-CAN-06A-2019,2
211225,2019-W-ITF-CAN-06A-2019,1
202478,2019-W-ITF-CAN-06A-2019,1
220367,2019-W-ITF-CAN-06A-2019,1
205873,2019-W-ITF-CAN-06A-2019,1
216023,2019-W-ITF-CAN-06A-2019,1
215371,2019-W-ITF-CAN-06A-2019,1
210871,2019-W-ITF-CAN-06A-2019,1
211316,2019-W-ITF-CAN-06A-2019,1
220502,2019-W-ITF-CAN-06A-2019,1
221381,2019-W-ITF-CAN-06A-2019,1
215996,2019-W-ITF-CAN-06A-2019,1
222143,2019-W-ITF-CAN-06A-2019,1
221433,2019-W-ITF-CAN-06A-2019,1
211965,2019-W-ITF-CAN-06A-2019,1
206175,2019-W-ITF-CAN-06A-2019,1
206345,2019-W-ITF-CHI-01A-2019,6
220714,2019-W-ITF-CHI-01A-2019,5
213530,2019-W-ITF-CHI-01A-2019,3
210886,2019-W-ITF-CHI-01A-2019,3
215306,2019-W-ITF-CHI-01A-2019,3
216091,2019-W-ITF-CHI-01A-2019,2
214604,2019-W-ITF-CHI-01A-2019,2
215785,2019-W-ITF-CHI-01A-2019,2
214191,2019-W-ITF-CHI-01A-2019,2
213604,2019-W-ITF-CHI-01A-2019,2
203521,2019-W-ITF-CHI-01A-2019,2
213628,2019-W-ITF-CHI-01A-2019,2
206194,2019-W-ITF-CHI-01A-2019,2
212044,2019-W-ITF-CHI-01A-2019,2
205848,2019-W-ITF-CHI-01A-2019,2
202916,2019-W-ITF-CHI-01A-2019,1
211903,2019-W-ITF-CHI-01A-2019,1
211864,2019-W-ITF-CHI-01A-2019,1
201506,2019-W-ITF-CHI-01A-2019,1
214106,2019-W-ITF-CHI-01A-2019,1
221333,2019-W-ITF-CHI-01A-2019,1
215140,2019-W-ITF-CHI-01A-2019,1
245137,2019-W-ITF-CHI-01A-2019,1
214007,2019-W-ITF-CHI-01A-2019,1
220446,2019-W-ITF-CHI-01A-2019,1
211921,2019-W-ITF-CHI-01A-2019,1
245141,2019-W-ITF-CHI-01A-2019,1
204394,2019-W-ITF-CHI-01A-2019,1
206183,2019-W-ITF-CHI-01A-2019,1
206037,2019-W-ITF-CHI-01A-2019,1
206344,2019-W-ITF-CHI-02A-2019,5
215140,2019-W-ITF-CHI-02A-2019,4
215589,2019-W-ITF-CHI-02A-2019,3
220699,2019-W-ITF-CHI-02A-2019,3
210365,2019-W-ITF-CHI-02A-2019,3
211043,2019-W-ITF-CHI-02A-2019,3
221242,2019-W-ITF-CHI-02A-2019,2
210993,2019-W-ITF-CHI-02A-2019,2
222305,2019-W-ITF-CHI-02A-2019,2
210256,2019-W-ITF-CHI-02A-2019,2
205462,2019-W-ITF-CHI-02A-2019,1
216572,2019-W-ITF-CHI-02A-2019,1
221501,2019-W-ITF-CHI-02A-2019,1
215740,2019-W-ITF-CHI-02A-2019,1
220684,2019-W-ITF-CHI-02A-2019,1
222647,2019-W-ITF-CHI-02A-2019,1
222774,2019-W-ITF-CHI-02A-2019,1
211909,2019-W-ITF-CHI-02A-2019,1
221424,2019-W-ITF-CHI-02A-2019,1
220579,2019-W-ITF-CHI-02A-2019,1
215741,2019-W-ITF-CHI-02A-2019,1
222775,2019-W-ITF-CHI-02A-2019,1
206147,2019-W-ITF-CHI-02A-2019,1
214105,2019-W-ITF-CHI-02A-2019,1
210994,2019-W-ITF-CHI-02A-2019,1
215717,2019-W-ITF-CHI-02A-2019,1
214724,2019-W-ITF-CHN-01A-2019,5
215614,2019-W-ITF-CHN-01A-2019,4
215054,2019-W-ITF-CHN-01A-2019,3
214328,2019-W-ITF-CHN-01A-2019,3
221301,2019-W-ITF-CHN-01A-2019,2
221480,2019-W-ITF-CHN-01A-2019,2
215389,2019-W-ITF-CHN-01A-2019,2
213821,2019-W-ITF-CHN-01A-2019,2
216162,2019-W-ITF-CHN-01A-2019,2
215185,2019-W-ITF-CHN-01A-2019,2
216213,2019-W-ITF-CHN-01A-2019,2
215134,2019-W-ITF-CHN-01A-2019,2
216559,2019-W-ITF-CHN-01A-2019,2
206283,2019-W-ITF-CHN-01A-2019,1
202919,2019-W-ITF-CHN-01A-2019,1
221899,2019-W-ITF-CHN-01A-2019,1
220488,2019-W-ITF-CHN-01A-2019,1
203917,2019-W-ITF-CHN-01A-2019,1
215248,2019-W-ITF-CHN-01A-2019,1
210428,2019-W-ITF-CHN-01A-2019,1
215820,2019-W-ITF-CHN-01A-2019,1
216015,2019-W-ITF-CHN-01A-2019,1
211033,2019-W-ITF-CHN-01A-2019,1
221885,2019-W-ITF-CHN-01A-2019,1
214724,2019-W-ITF-CHN-02A-2019,5
215250,2019-W-ITF-CHN-02A-2019,4
215249,2019-W-ITF-CHN-02A-2019,3
202919,2019-W-ITF-CHN-02A-2019,3
210428,2019-W-ITF-CHN-02A-2019,3
213948,2019-W-ITF-CHN-02A-2019,3
215047,2019-W-ITF-CHN-02A-2019,2
216213,2019-W-ITF-CHN-02A-2019,2
216158,2019-W-ITF-CHN-02A-2019,2
213821,2019-W-ITF-CHN-02A-2019,2
213947,2019-W-ITF-CHN-02A-2019,2
214328,2019-W-ITF-CHN-02A-2019,2
216559,2019-W-ITF-CHN-02A-2019,2
205492,2019-W-ITF-CHN-02A-2019,2
210926,2019-W-ITF-CHN-02A-2019,1
216017,2019-W-ITF-CHN-02A-2019,1
203517,2019-W-ITF-CHN-02A-2019,1
215820,2019-W-ITF-CHN-02A-2019,1
215054,2019-W-ITF-CHN-02A-2019,1
215410,2019-W-ITF-CHN-02A-2019,1
216162,2019-W-ITF-CHN-02A-2019,1
206283,2019-W-ITF-CHN-02A-2019,1
220470,2019-W-ITF-CHN-02A-2019,1
211033,2019-W-ITF-CHN-02A-2019,1
211208,2019-W-ITF-CHN-02A-2019,1
220466,2019-W-ITF-CHN-02A-2019,1
213947,2019-W-ITF-CHN-03A-2019,5
213948,2019-W-ITF-CHN-03A-2019,4
213821,2019-W-ITF-CHN-03A-2019,3
215054,2019-W-ITF-CHN-03A-2019,3
216162,2019-W-ITF-CHN-03A-2019,2
214328,2019-W-ITF-CHN-03A-2019,2
210428,2019-W-ITF-CHN-03A-2019,2
203517,2019-W-ITF-CHN-03A-2019,2
220470,2019-W-ITF-CHN-03A-2019,2
203474,2019-W-ITF-CHN-03A-2019,2
211269,2019-W-ITF-CHN-03A-2019,2
215293,2019-W-ITF-CHN-03A-2019,2
211208,2019-W-ITF-CHN-03A-2019,1
216559,2019-W-ITF-CHN-03A-2019,1
211033,2019-W-ITF-CHN-03A-2019,1
215222,2019-W-ITF-CHN-03A-2019,1
215410,2019-W-ITF-CHN-03A-2019,1
215820,2019-W-ITF-CHN-03A-2019,1
215249,2019-W-ITF-CHN-03A-2019,1
215043,2019-W-ITF-CHN-03A-2019,1
214288,2019-W-ITF-CHN-03A-2019,1
215134,2019-W-ITF-CHN-03A-2019,1
220466,2019-W-ITF-CHN-03A-2019,1
214724,2019-W-ITF-CHN-03A-2019,1
202919,2019-W-ITF-CHN-03A-2019,1
216194,2019-W-ITF-CHN-03A-2019,1
220704,2019-W-ITF-CHN-04A-2019,5
203578,2019-W-ITF-CHN-04A-2019,4
203449,2019-W-ITF-CHN-04A-2019,4
206075,2019-W-ITF-CHN-04A-2019,3
203288,2019-W-ITF-CHN-04A-2019,3
211846,2019-W-ITF-CHN-04A-2019,3
211684,2019-W-ITF-CHN-04A-2019,2
215946,2019-W-ITF-CHN-04A-2019,2
214646,2019-W-ITF-CHN-04A-2019,2
202456,2019-W-ITF-CHN-04A-2019,2
215937,2019-W-ITF-CHN-04A-2019,2
214540,2019-W-ITF-CHN-04A-2019,2
212034,2019-W-ITF-CHN-04A-2019,2
215250,2019-W-ITF-CHN-04A-2019,1
202498,2019-W-ITF-CHN-04A-2019,1
201674,2019-W-ITF-CHN-04A-2019,1
206102,2019-W-ITF-CHN-04A-2019,1
202450,2019-W-ITF-CHN-04A-2019,1
215812,2019-W-ITF-CHN-04A-2019,1
206136,2019-W-ITF-CHN-04A-2019,1
203557,2019-W-ITF-CHN-04A-2019,1
202508,2019-W-ITF-CHN-04A-2019,1
214386,2019-W-ITF-CHN-04A-2019,1
214328,2019-W-ITF-CHN-04A-2019,1
202410,2019-W-ITF-CHN-04A-2019,1
211269,2019-W-ITF-CHN-04A-2019,1
220704,2019-W-ITF-CHN-05A-2019,5
216162,2019-W-ITF-CHN-05A-2019,4
211269,2019-W-ITF-CHN-05A-2019,3
202919,2019-W-ITF-CHN-05A-2019,3
216160,2019-W-ITF-CHN-05A-2019,2
206283,2019-W-ITF-CHN-05A-2019,2
203474,2019-W-ITF-CHN-05A-2019,2
221124,2019-W-ITF-CHN-05A-2019,2
221110,2019-W-ITF-CHN-05A-2019,2
220415,2019-W-ITF-CHN-05A-2019,2
214992,2019-W-ITF-CHN-05A-2019,2
221300,2019-W-ITF-CHN-05A-2019,1
221305,2019-W-ITF-CHN-05A-2019,1
220425,2019-W-ITF-CHN-05A-2019,1
215134,2019-W-ITF-CHN-05A-2019,1
203517,2019-W-ITF-CHN-05A-2019,1
210428,2019-W-ITF-CHN-05A-2019,1
215946,2019-W-ITF-CHN-05A-2019,1
220472,2019-W-ITF-CHN-05A-2019,1
221299,2019-W-ITF-CHN-05A-2019,1
205492,2019-W-ITF-CHN-05A-2019,1
216323,2019-W-ITF-CHN-05A-2019,1
220308,2019-W-ITF-CHN-05A-2019,1
215043,2019-W-ITF-CHN-05A-2019,1
213828,2019-W-ITF-CHN-05A-2019,1
214972,2019-W-ITF-CHN-05A-2019,1
201580,2019-W-ITF-CHN-07A-2019,5
202504,2019-W-ITF-CHN-07A-2019,4
206283,2019-W-ITF-CHN-07A-2019,3
215946,2019-W-ITF-CHN-07A-2019,3
202684,2019-W-ITF-CHN-07A-2019,3
245105,2019-W-ITF-CHN-07A-2019,3
212805,2019-W-ITF-CHN-07A-2019,3
206102,2019-W-ITF-CHN-07A-2019,3
214608,2019-W-ITF-CHN-07A-2019,2
211269,2019-W-ITF-CHN-07A-2019,2
213737,2019-W-ITF-CHN-07A-2019,2
215812,2019-W-ITF-CHN-07A-2019,2
215045,2019-W-ITF-CHN-07A-2019,2
245118,2019-W-ITF-CHN-07A-2019,2
213830,2019-W-ITF-CHN-07A-2019,1
210926,2019-W-ITF-CHN-07A-2019,1
206294,2019-W-ITF-CHN-07A-2019,1
215134,2019-W-ITF-CHN-07A-2019,1
215043,2019-W-ITF-CHN-07A-2019,1
212034,2019-W-ITF-CHN-07A-2019,1
216163,2019-W-ITF-CHN-07A-2019,1
204223,2019-W-ITF-CHN-07A-2019,1
202639,2019-W-ITF-CHN-07A-2019,1
214646,2019-W-ITF-CHN-07A-2019,1
214724,2019-W-ITF-CHN-07A-2019,1
203578,2019-W-ITF-CHN-07A-2019,1
210738,2019-W-ITF-CHN-07A-2019,1
202919,2019-W-ITF-CHN-07A-2019,1
206294,2019-W-ITF-CHN-08A-2019,5
202639,2019-W-ITF-CHN-08A-2019,4
215043,2019-W-ITF-CHN-08A-2019,3
206283,2019-W-ITF-CHN-08A-2019,3
216017,2019-W-ITF-CHN-08A-2019,3
215134,2019-W-ITF-CHN-08A-2019,3
210536,2019-W-ITF-CHN-08A-2019,3
201582,2019-W-ITF-CHN-08A-2019,3
216062,2019-W-ITF-CHN-08A-2019,3
212034,2019-W-ITF-CHN-08A-2019,2
213830,2019-W-ITF-CHN-08A-2019,2
215946,2019-W-ITF-CHN-08A-2019,2
215820,2019-W-ITF-CHN-08A-2019,2
216015,2019-W-ITF-CHN-08A-2019,2
214288,2019-W-ITF-CHN-08A-2019,2
202454,2019-W-ITF-CHN-08A-2019,2
210428,2019-W-ITF-CHN-08A-2019,1
215937,2019-W-ITF-CHN-08A-2019,1
215832,2019-W-ITF-CHN-08A-2019,1
211208,2019-W-ITF-CHN-08A-2019,1
216163,2019-W-ITF-CHN-08A-2019,1
213821,2019-W-ITF-CHN-08A-2019,1
221301,2019-W-ITF-CHN-08A-2019,1
220308,2019-W-ITF-CHN-08A-2019,1
212035,2019-W-ITF-CHN-08A-2019,1
222108,2019-W-ITF-CHN-08A-2019,1
215054,2019-W-ITF-CHN-08A-2019,1
215250,2019-W-ITF-CHN-09A-2019,5
212034,2019-W-ITF-CHN-09A-2019,4
202379,2019-W-ITF-CHN-09A-2019,3
206283,2019-W-ITF-CHN-09A-2019,3
216162,2019-W-ITF-CHN-09A-2019,2
214288,2019-W-ITF-CHN-09A-2019,2
213830,2019-W-ITF-CHN-09A-2019,2
214646,2019-W-ITF-CHN-09A-2019,2
214972,2019-W-ITF-CHN-09A-2019,2
213572,2019-W-ITF-CHN-09A-2019,2
203429,2019-W-ITF-CHN-09A-2019,1
213821,2019-W-ITF-CHN-09A-2019,1
221903,2019-W-ITF-CHN-09A-2019,1
210428,2019-W-ITF-CHN-09A-2019,1
202919,2019-W-ITF-CHN-09A-2019,1
215775,2019-W-ITF-CHN-09A-2019,1
215134,2019-W-ITF-CHN-09A-2019,1
221110,2019-W-ITF-CHN-09A-2019,1
215937,2019-W-ITF-CHN-09A-2019,1
222108,2019-W-ITF-CHN-09A-2019,1
211855,2019-W-ITF-CHN-09A-2019,1
216015,2019-W-ITF-CHN-09A-2019,1
213947,2019-W-ITF-CHN-09A-2019,1
214386,2019-W-ITF-CHN-09A-2019,1
216160,2019-W-ITF-CHN-09A-2019,1
220425,2019-W-ITF-CHN-09A-2019,1
220415,2019-W-ITF-CHN-09A-2019,1
221302,2019-W-ITF-CHN-09A-2019,1
202695,2019-W-ITF-CHN-09A-2019,1
216133,2019-W-ITF-CHN-10A-2019,5
212034,2019-W-ITF-CHN-10A-2019,4
204223,2019-W-ITF-CHN-10A-2019,3
214540,2019-W-ITF-CHN-10A-2019,3
202379,2019-W-ITF-CHN-10A-2019,3
213830,2019-W-ITF-CHN-10A-2019,3
213737,2019-W-ITF-CHN-10A-2019,2
215937,2019-W-ITF-CHN-10A-2019,2
202636,2019-W-ITF-CHN-10A-2019,2
202639,2019-W-ITF-CHN-10A-2019,2
215189,2019-W-ITF-CHN-10A-2019,2
216015,2019-W-ITF-CHN-10A-2019,2
216162,2019-W-ITF-CHN-10A-2019,2
214849,2019-W-ITF-CHN-10A-2019,2
206049,2019-W-ITF-CHN-10A-2019,2
214288,2019-W-ITF-CHN-10A-2019,2
211855,2019-W-ITF-CHN-10A-2019,2
201612,2019-W-ITF-CHN-10A-2019,1
210536,2019-W-ITF-CHN-10A-2019,1
206283,2019-W-ITF-CHN-10A-2019,1
210370,2019-W-ITF-CHN-10A-2019,1
211208,2019-W-ITF-CHN-10A-2019,1
213821,2019-W-ITF-CHN-10A-2019,1
215820,2019-W-ITF-CHN-10A-2019,1
215847,2019-W-ITF-CHN-10A-2019,1
211874,2019-W-ITF-CHN-10A-2019,1
215054,2019-W-ITF-CHN-10A-2019,1
216017,2019-W-ITF-CHN-10A-2019,1
215946,2019-W-ITF-CHN-10A-2019,1
206283,2019-W-ITF-CHN-11A-2019,5
216133,2019-W-ITF-CHN-11A-2019,5
221096,2019-W-ITF-CHN-11A-2019,4
214386,2019-W-ITF-CHN-11A-2019,3
206294,2019-W-ITF-CHN-11A-2019,3
203578,2019-W-ITF-CHN-11A-2019,3
214328,2019-W-ITF-CHN-11A-2019,3
211541,2019-W-ITF-CHN-11A-2019,2
215820,2019-W-ITF-CHN-11A-2019,2
215189,2019-W-ITF-CHN-11A-2019,2
210536,2019-W-ITF-CHN-11A-2019,2
216163,2019-W-ITF-CHN-11A-2019,2
214849,2019-W-ITF-CHN-11A-2019,2
213821,2019-W-ITF-CHN-11A-2019,2
210428,2019-W-ITF-CHN-11A-2019,1
214646,2019-W-ITF-CHN-11A-2019,1
211874,2019-W-ITF-CHN-11A-2019,1
220425,2019-W-ITF-CHN-11A-2019,1
204223,2019-W-ITF-CHN-11A-2019,1
221110,2019-W-ITF-CHN-11A-2019,1
215937,2019-W-ITF-CHN-11A-2019,1
221303,2019-W-ITF-CHN-11A-2019,1
212026,2019-W-ITF-CHN-11A-2019,1
214288,2019-W-ITF-CHN-11A-2019,1
202636,2019-W-ITF-CHN-11A-2019,1
212034,2019-W-ITF-CHN-11A-2019,1
216015,2019-W-ITF-CHN-11A-2019,1
214646,2019-W-ITF-CHN-12A-2019,5
214386,2019-W-ITF-CHN-12A-2019,4
215937,2019-W-ITF-CHN-12A-2019,3
202695,2019-W-ITF-CHN-12A-2019,3
206075,2019-W-ITF-CHN-12A-2019,2
206283,2019-W-ITF-CHN-12A-2019,2
214181,2019-W-ITF-CHN-12A-2019,2
206049,2019-W-ITF-CHN-12A-2019,2
216015,2019-W-ITF-CHN-12A-2019,2
215189,2019-W-ITF-CHN-12A-2019,1
206077,2019-W-ITF-CHN-12A-2019,1
210536,2019-W-ITF-CHN-12A-2019,1
221299,2019-W-ITF-CHN-12A-2019,1
202636,2019-W-ITF-CHN-12A-2019,1
216163,2019-W-ITF-CHN-12A-2019,1
214288,2019-W-ITF-CHN-12A-2019,1
213737,2019-W-ITF-CHN-12A-2019,1
206294,2019-W-ITF-CHN-12A-2019,1
221110,2019-W-ITF-CHN-12A-2019,1
214972,2019-W-ITF-CHN-12A-2019,1
213821,2019-W-ITF-CHN-12A-2019,1
202454,2019-W-ITF-CHN-12A-2019,1
220472,2019-W-ITF-CHN-12A-2019,1
216133,2019-W-ITF-CHN-13A-2019,5
206049,2019-W-ITF-CHN-13A-2019,4
203475,2019-W-ITF-CHN-13A-2019,4
214972,2019-W-ITF-CHN-13A-2019,3
206283,2019-W-ITF-CHN-13A-2019,3
214181,2019-W-ITF-CHN-13A-2019,3
202695,2019-W-ITF-CHN-13A-2019,3
214386,2019-W-ITF-CHN-13A-2019,2
216163,2019-W-ITF-CHN-13A-2019,2
215134,2019-W-ITF-CHN-13A-2019,2
215043,2019-W-ITF-CHN-13A-2019,2
203578,2019-W-ITF-CHN-13A-2019,2
216162,2019-W-ITF-CHN-13A-2019,2
202919,2019-W-ITF-CHN-13A-2019,2
212034,2019-W-ITF-CHN-13A-2019,2
